a,q,delta e,cd
0.236660947,0.254903949,-0.05,0.069094289
0.236654791,0.25493253,-0.05,0.069093165
0.236648624,0.254961139,-0.05,0.069092039
0.236642446,0.254989776,-0.05,0.069090911
0.236636257,0.255018442,-0.05,0.069089781
0.236630057,0.255047137,-0.05,0.069088648
0.236623846,0.25507586,-0.05,0.069087514
0.236617623,0.255104612,-0.05,0.069086378
0.23661139,0.255133392,-0.05,0.06908524
0.236605145,0.255162202,-0.05,0.0690841
0.23659889,0.25519104,-0.05,0.069082957
0.236592623,0.255219908,-0.05,0.069081813
0.236586346,0.255248804,-0.05,0.069080667
0.236580057,0.25527773,-0.05,0.069079518
0.236573757,0.255306685,-0.05,0.069078368
0.236567447,0.255335669,-0.05,0.069077216
0.236561125,0.255364683,-0.05,0.069076061
0.236554792,0.255393726,-0.05,0.069074905
0.236548449,0.255422799,-0.05,0.069073747
0.236542094,0.255451901,-0.05,0.069072586
0.236535729,0.255481033,-0.05,0.069071424
0.236529353,0.255510195,-0.05,0.06907026
0.236522966,0.255539387,-0.05,0.069069094
0.236516568,0.255568609,-0.05,0.069067925
0.236510159,0.25559786,-0.05,0.069066755
0.236503739,0.255627142,-0.05,0.069065583
0.236497308,0.255656454,-0.05,0.069064409
0.236490867,0.255685796,-0.05,0.069063232
0.236484415,0.255715168,-0.05,0.069062054
0.236477952,0.255744571,-0.05,0.069060874
0.236471478,0.255774004,-0.05,0.069059692
0.236464993,0.255803468,-0.05,0.069058508
0.236458498,0.255832962,-0.05,0.069057322
0.236451992,0.255862487,-0.05,0.069056134
0.236445476,0.255892043,-0.05,0.069054944
0.236438948,0.255921629,-0.05,0.069053752
0.23643241,0.255951246,-0.05,0.069052558
0.236425861,0.255980895,-0.05,0.069051362
0.236419302,0.256010574,-0.05,0.069050165
0.236412732,0.256040284,-0.05,0.069048965
0.236406151,0.256070026,-0.05,0.069047763
0.23639956,0.256099798,-0.05,0.06904656
0.236392958,0.256129602,-0.05,0.069045354
0.236386345,0.256159438,-0.05,0.069044147
0.236379722,0.256189305,-0.05,0.069042937
0.236373089,0.256219203,-0.05,0.069041726
0.236366445,0.256249133,-0.05,0.069040513
0.23635979,0.256279094,-0.05,0.069039298
0.236353125,0.256309088,-0.05,0.069038081
0.236346449,0.256339113,-0.05,0.069036862
0.236339763,0.25636917,-0.05,0.069035641
0.236333066,0.256399258,-0.05,0.069034418
0.236326359,0.256429379,-0.05,0.069033193
0.236319642,0.256459532,-0.05,0.069031967
0.236312914,0.256489717,-0.05,0.069030738
0.236306176,0.256519934,-0.05,0.069029508
0.236299427,0.256550184,-0.05,0.069028275
0.236292668,0.256580466,-0.05,0.069027041
0.236285898,0.25661078,-0.05,0.069025805
0.236279119,0.256641127,-0.05,0.069024567
0.236272329,0.256671506,-0.05,0.069023327
0.236265528,0.256701918,-0.05,0.069022085
0.236258717,0.256732362,-0.05,0.069020842
0.236251897,0.256762839,-0.05,0.069019596
0.236245065,0.256793349,-0.05,0.069018349
0.236238224,0.256823892,-0.05,0.0690171
0.236231372,0.256854468,-0.05,0.069015849
0.23622451,0.256885077,-0.05,0.069014596
0.236217638,0.256915719,-0.05,0.069013341
0.236210756,0.256946394,-0.05,0.069012084
0.236203863,0.256977102,-0.05,0.069010825
0.236196961,0.257007844,-0.05,0.069009565
0.236190048,0.257038619,-0.05,0.069008303
0.236183125,0.257069427,-0.05,0.069007039
0.236176192,0.257100268,-0.05,0.069005773
0.236169249,0.257131144,-0.05,0.069004505
0.236162296,0.257162052,-0.05,0.069003235
0.236155333,0.257192995,-0.05,0.069001964
0.23614836,0.257223971,-0.05,0.06900069
0.236141377,0.257254981,-0.05,0.068999415
0.236134383,0.257286025,-0.05,0.068998138
0.23612738,0.257317102,-0.05,0.06899686
0.236120367,0.257348214,-0.05,0.068995579
0.236113344,0.25737936,-0.05,0.068994297
0.236106311,0.257410539,-0.05,0.068993012
0.236099268,0.257441753,-0.05,0.068991726
0.236092215,0.257473001,-0.05,0.068990438
0.236085152,0.257504284,-0.05,0.068989149
0.236078079,0.2575356,-0.05,0.068987857
0.236070997,0.257566951,-0.05,0.068986564
0.236063904,0.257598337,-0.05,0.068985269
0.236056802,0.257629757,-0.05,0.068983972
0.23604969,0.257661212,-0.05,0.068982673
0.236042568,0.257692701,-0.05,0.068981373
0.236035437,0.257724225,-0.05,0.068980071
0.236028295,0.257755784,-0.05,0.068978767
0.236021144,0.257787378,-0.05,0.068977461
0.236013983,0.257819006,-0.05,0.068976153
0.236006813,0.25785067,-0.05,0.068974844
0.235999632,0.257882368,-0.05,0.068973533
0.235992442,0.257914102,-0.05,0.06897222
0.235985243,0.25794587,-0.05,0.068970905
0.235978034,0.257977674,-0.05,0.068969589
0.235970815,0.258009513,-0.05,0.068968271
0.235963586,0.258041388,-0.05,0.068966951
0.235956348,0.258073297,-0.05,0.068965629
0.235949101,0.258105243,-0.05,0.068964306
0.235941843,0.258137223,-0.05,0.068962981
0.235934577,0.258169239,-0.05,0.068961654
0.2359273,0.258201291,-0.05,0.068960325
0.235920015,0.258233379,-0.05,0.068958995
0.235912719,0.258265502,-0.05,0.068957663
0.235905415,0.258297661,-0.05,0.068956329
0.2358981,0.258329855,-0.05,0.068954993
0.235890777,0.258362086,-0.05,0.068953656
0.235883444,0.258394352,-0.05,0.068952317
0.235876101,0.258426655,-0.05,0.068950976
0.235868749,0.258458993,-0.05,0.068949634
0.235861388,0.258491368,-0.05,0.068948289
0.235854017,0.258523779,-0.05,0.068946944
0.235846637,0.258556226,-0.05,0.068945596
0.235839248,0.258588709,-0.05,0.068944247
0.23583185,0.258621229,-0.05,0.068942896
0.235824442,0.258653785,-0.05,0.068941543
0.235817025,0.258686377,-0.05,0.068940189
0.235809598,0.258719006,-0.05,0.068938833
0.235802163,0.258751672,-0.05,0.068937475
0.235794718,0.258784374,-0.05,0.068936115
0.235787264,0.258817112,-0.05,0.068934754
0.2357798,0.258849888,-0.05,0.068933392
0.235772328,0.2588827,-0.05,0.068932027
0.235764846,0.258915549,-0.05,0.068930661
0.235757356,0.258948435,-0.05,0.068929293
0.235749856,0.258981357,-0.05,0.068927924
0.235742347,0.259014317,-0.05,0.068926553
0.235734829,0.259047314,-0.05,0.06892518
0.235727302,0.259080348,-0.05,0.068923805
0.235719766,0.259113419,-0.05,0.068922429
0.235712221,0.259146527,-0.05,0.068921051
0.235704666,0.259179672,-0.05,0.068919672
0.235697103,0.259212855,-0.05,0.068918291
0.235689531,0.259246075,-0.05,0.068916908
0.23568195,0.259279332,-0.05,0.068915524
0.23567436,0.259312627,-0.05,0.068914138
0.235666761,0.259345959,-0.05,0.068912751
0.235659153,0.259379329,-0.05,0.068911361
0.235651537,0.259412736,-0.05,0.068909971
0.235643911,0.259446181,-0.05,0.068908578
0.235636276,0.259479664,-0.05,0.068907184
0.235628633,0.259513184,-0.05,0.068905788
0.235620981,0.259546742,-0.05,0.068904391
0.23561332,0.259580338,-0.05,0.068902992
0.23560565,0.259613972,-0.05,0.068901592
0.235597972,0.259647644,-0.05,0.06890019
0.235590285,0.259681354,-0.05,0.068898786
0.235582589,0.259715102,-0.05,0.068897381
0.235574884,0.259748888,-0.05,0.068895974
0.23556717,0.259782712,-0.05,0.068894565
0.235559448,0.259816574,-0.05,0.068893155
0.235551718,0.259850475,-0.05,0.068891744
0.235543978,0.259884413,-0.05,0.06889033
0.23553623,0.25991839,-0.05,0.068888916
0.235528474,0.259952406,-0.05,0.068887499
0.235520708,0.25998646,-0.05,0.068886081
0.235512935,0.260020552,-0.05,0.068884662
0.235505152,0.260054683,-0.05,0.068883241
0.235497361,0.260088852,-0.05,0.068881818
0.235489562,0.26012306,-0.05,0.068880394
0.235481754,0.260157306,-0.05,0.068878968
0.235473938,0.260191592,-0.05,0.068877541
0.235466113,0.260225916,-0.05,0.068876112
0.23545828,0.260260278,-0.05,0.068874682
0.235450438,0.26029468,-0.05,0.06887325
0.235442588,0.26032912,-0.05,0.068871817
0.235434729,0.2603636,-0.05,0.068870382
0.235426862,0.260398118,-0.05,0.068868945
0.235418987,0.260432675,-0.05,0.068867507
0.235411103,0.260467272,-0.05,0.068866067
0.235403211,0.260501907,-0.05,0.068864626
0.235395311,0.260536582,-0.05,0.068863184
0.235387403,0.260571295,-0.05,0.06886174
0.235379486,0.260606048,-0.05,0.068860294
0.235371561,0.260640841,-0.05,0.068858847
0.235363627,0.260675672,-0.05,0.068857398
0.235355686,0.260710543,-0.05,0.068855948
0.235347736,0.260745453,-0.05,0.068854497
0.235339778,0.260780403,-0.05,0.068853043
0.235331812,0.260815392,-0.05,0.068851589
0.235323838,0.260850421,-0.05,0.068850133
0.235315855,0.260885489,-0.05,0.068848675
0.235307865,0.260920597,-0.05,0.068847216
0.235299866,0.260955744,-0.05,0.068845756
0.23529186,0.260990932,-0.05,0.068844294
0.235283845,0.261026158,-0.05,0.06884283
0.235275822,0.261061425,-0.05,0.068841365
0.235267792,0.261096732,-0.05,0.068839899
0.235259753,0.261132078,-0.05,0.068838431
0.235251706,0.261167464,-0.05,0.068836962
0.235243651,0.26120289,-0.05,0.068835491
0.235235589,0.261238356,-0.05,0.068834018
0.235227518,0.261273862,-0.05,0.068832545
0.235219439,0.261309408,-0.05,0.06883107
0.235211353,0.261344995,-0.05,0.068829593
0.235203259,0.261380621,-0.05,0.068828115
0.235195156,0.261416287,-0.05,0.068826636
0.235187046,0.261451994,-0.05,0.068825155
0.235178929,0.261487741,-0.05,0.068823672
0.235170803,0.261523528,-0.05,0.068822189
0.235162669,0.261559356,-0.05,0.068820703
0.235154528,0.261595223,-0.05,0.068819217
0.235146379,0.261631132,-0.05,0.068817729
0.235138223,0.26166708,-0.05,0.068816239
0.235130058,0.261703069,-0.05,0.068814749
0.235121886,0.261739099,-0.05,0.068813256
0.235113706,0.261775169,-0.05,0.068811763
0.235105519,0.26181128,-0.05,0.068810268
0.235097324,0.261847431,-0.05,0.068808771
0.235089121,0.261883623,-0.05,0.068807273
0.23508091,0.261919856,-0.05,0.068805774
0.235072692,0.261956129,-0.05,0.068804274
0.235064467,0.261992443,-0.05,0.068802772
0.235056234,0.262028798,-0.05,0.068801268
0.235047993,0.262065194,-0.05,0.068799764
0.235039745,0.262101631,-0.05,0.068798257
0.235031489,0.262138108,-0.05,0.06879675
0.235023226,0.262174626,-0.05,0.068795241
0.235014955,0.262211186,-0.05,0.068793731
0.235006677,0.262247786,-0.05,0.068792219
0.234998392,0.262284428,-0.05,0.068790706
0.234990099,0.26232111,-0.05,0.068789192
0.234981799,0.262357833,-0.05,0.068787676
0.234973491,0.262394598,-0.05,0.068786159
0.234965176,0.262431404,-0.05,0.068784641
0.234956853,0.262468251,-0.05,0.068783121
0.234948524,0.262505139,-0.05,0.0687816
0.234940186,0.262542069,-0.05,0.068780078
0.234931842,0.26257904,-0.05,0.068778554
0.23492349,0.262616052,-0.05,0.068777029
0.234915132,0.262653105,-0.05,0.068775503
0.234906765,0.2626902,-0.05,0.068773975
0.234898392,0.262727336,-0.05,0.068772446
0.234890012,0.262764514,-0.05,0.068770916
0.234881624,0.262801733,-0.05,0.068769385
0.234873229,0.262838994,-0.05,0.068767852
0.234864827,0.262876296,-0.05,0.068766317
0.234856418,0.26291364,-0.05,0.068764782
0.234848001,0.262951026,-0.05,0.068763245
0.234839578,0.262988453,-0.05,0.068761707
0.234831147,0.263025921,-0.05,0.068760168
0.23482271,0.263063432,-0.05,0.068758627
0.234814265,0.263100984,-0.05,0.068757085
0.234805814,0.263138578,-0.05,0.068755542
0.234797355,0.263176214,-0.05,0.068753997
0.234788889,0.263213891,-0.05,0.068752451
0.234780417,0.263251611,-0.05,0.068750904
0.234771937,0.263289372,-0.05,0.068749356
0.234763451,0.263327175,-0.05,0.068747806
0.234754957,0.26336502,-0.05,0.068746255
0.234746457,0.263402907,-0.05,0.068744703
0.23473795,0.263440836,-0.05,0.06874315
0.234729436,0.263478807,-0.05,0.068741595
0.234720915,0.26351682,-0.05,0.068740039
0.234712387,0.263554876,-0.05,0.068738482
0.234703852,0.263592973,-0.05,0.068736923
0.234695311,0.263631112,-0.05,0.068735364
0.234686763,0.263669294,-0.05,0.068733803
0.234678208,0.263707517,-0.05,0.068732241
0.234669646,0.263745783,-0.05,0.068730677
0.234661078,0.263784091,-0.05,0.068729113
0.234652503,0.263822442,-0.05,0.068727547
0.234643921,0.263860835,-0.05,0.06872598
0.234635332,0.263899269,-0.05,0.068724412
0.234626737,0.263937747,-0.05,0.068722842
0.234618135,0.263976266,-0.05,0.068721272
0.234609527,0.264014828,-0.05,0.0687197
0.234600912,0.264053433,-0.05,0.068718127
0.23459229,0.26409208,-0.05,0.068716552
0.234583662,0.264130769,-0.05,0.068714977
0.234575027,0.264169501,-0.05,0.0687134
0.234566386,0.264208275,-0.05,0.068711822
0.234557738,0.264247092,-0.05,0.068710243
0.234549084,0.264285951,-0.05,0.068708663
0.234540423,0.264324853,-0.05,0.068707081
0.234531756,0.264363798,-0.05,0.068705499
0.234523082,0.264402785,-0.05,0.068703915
0.234514402,0.264441815,-0.05,0.06870233
0.234505715,0.264480887,-0.05,0.068700744
0.234497022,0.264520003,-0.05,0.068699156
0.234488323,0.264559161,-0.05,0.068697568
0.234479617,0.264598361,-0.05,0.068695978
0.234470905,0.264637605,-0.05,0.068694387
0.234462187,0.264676891,-0.05,0.068692795
0.234453462,0.26471622,-0.05,0.068691202
0.234444731,0.264755592,-0.05,0.068689608
0.234435994,0.264795006,-0.05,0.068688012
0.23442725,0.264834464,-0.05,0.068686416
0.2344185,0.264873964,-0.05,0.068684818
0.234409744,0.264913508,-0.05,0.068683219
0.234400982,0.264953094,-0.05,0.068681619
0.234392214,0.264992723,-0.05,0.068680018
0.234383439,0.265032395,-0.05,0.068678416
0.234374658,0.26507211,-0.05,0.068676813
0.234365871,0.265111869,-0.05,0.068675208
0.234357078,0.26515167,-0.05,0.068673602
0.234348279,0.265191514,-0.05,0.068671996
0.234339474,0.265231401,-0.05,0.068670388
0.234330662,0.265271332,-0.05,0.068668779
0.234321845,0.265311305,-0.05,0.068667169
0.234313021,0.265351322,-0.05,0.068665558
0.234304192,0.265391382,-0.05,0.068663945
0.234295356,0.265431485,-0.05,0.068662332
0.234286515,0.265471631,-0.05,0.068660718
0.234277667,0.26551182,-0.05,0.068659102
0.234268814,0.265552053,-0.05,0.068657485
0.234259955,0.265592328,-0.05,0.068655868
0.234251089,0.265632648,-0.05,0.068654249
0.234242218,0.26567301,-0.05,0.068652629
0.234233341,0.265713415,-0.05,0.068651008
0.234224458,0.265753864,-0.05,0.068649386
0.234215569,0.265794357,-0.05,0.068647763
0.234206674,0.265834892,-0.05,0.068646139
0.234197774,0.265875471,-0.05,0.068644513
0.234188867,0.265916093,-0.05,0.068642887
0.234179955,0.265956759,-0.05,0.06864126
0.234171037,0.265997468,-0.05,0.068639631
0.234162114,0.266038221,-0.05,0.068638002
0.234153184,0.266079017,-0.05,0.068636371
0.234144249,0.266119856,-0.05,0.06863474
0.234135308,0.266160739,-0.05,0.068633107
0.234126362,0.266201665,-0.05,0.068631474
0.234117409,0.266242635,-0.05,0.068629839
0.234108451,0.266283649,-0.05,0.068628203
0.234099488,0.266324706,-0.05,0.068626566
0.234090519,0.266365806,-0.05,0.068624929
0.234081544,0.26640695,-0.05,0.06862329
0.234072563,0.266448138,-0.05,0.06862165
0.234063577,0.266489369,-0.05,0.068620009
0.234054586,0.266530644,-0.05,0.068618367
0.234045589,0.266571962,-0.05,0.068616725
0.234036586,0.266613324,-0.05,0.068615081
0.234027578,0.26665473,-0.05,0.068613436
0.234018564,0.266696179,-0.05,0.06861179
0.234009545,0.266737672,-0.05,0.068610143
0.23400052,0.266779208,-0.05,0.068608495
0.23399149,0.266820789,-0.05,0.068606846
0.233982455,0.266862413,-0.05,0.068605196
0.233973414,0.266904081,-0.05,0.068603545
0.233964367,0.266945792,-0.05,0.068601894
0.233955316,0.266987547,-0.05,0.068600241
0.233946259,0.267029346,-0.05,0.068598587
0.233937196,0.267071189,-0.05,0.068596932
0.233928128,0.267113075,-0.05,0.068595276
0.233919055,0.267155006,-0.05,0.068593619
0.233909977,0.26719698,-0.05,0.068591962
0.233900893,0.267238998,-0.05,0.068590303
0.233891804,0.267281059,-0.05,0.068588643
0.233882709,0.267323165,-0.05,0.068586983
0.23387361,0.267365314,-0.05,0.068585321
0.233864505,0.267407508,-0.05,0.068583659
0.233855395,0.267449745,-0.05,0.068581995
0.23384628,0.267492026,-0.05,0.068580331
0.233837159,0.26753435,-0.05,0.068578665
0.233828034,0.267576719,-0.05,0.068576999
0.233818903,0.267619132,-0.05,0.068575332
0.233809767,0.267661588,-0.05,0.068573663
0.233800626,0.267704089,-0.05,0.068571994
0.23379148,0.267746633,-0.05,0.068570324
0.233782329,0.267789222,-0.05,0.068568653
0.233773172,0.267831854,-0.05,0.068566981
0.233764011,0.26787453,-0.05,0.068565308
0.233754845,0.26791725,-0.05,0.068563635
0.233745673,0.267960014,-0.05,0.06856196
0.233736497,0.268002823,-0.05,0.068560284
0.233727315,0.268045675,-0.05,0.068558608
0.233718129,0.268088571,-0.05,0.06855693
0.233708937,0.268131511,-0.05,0.068555252
0.233699741,0.268174495,-0.05,0.068553573
0.233690539,0.268217523,-0.05,0.068551893
0.233681333,0.268260595,-0.05,0.068550211
0.233672122,0.268303712,-0.05,0.068548529
0.233662906,0.268346872,-0.05,0.068546847
0.233653685,0.268390076,-0.05,0.068545163
0.233644459,0.268433324,-0.05,0.068543478
0.233635228,0.268476617,-0.05,0.068541793
0.233625993,0.268519953,-0.05,0.068540106
0.233616752,0.268563334,-0.05,0.068538419
0.233607507,0.268606758,-0.05,0.068536731
0.233598257,0.268650227,-0.05,0.068535042
0.233589002,0.26869374,-0.05,0.068533352
0.233579743,0.268737297,-0.05,0.068531661
0.233570479,0.268780898,-0.05,0.068529969
0.23356121,0.268824543,-0.05,0.068528277
0.233551936,0.268868232,-0.05,0.068526583
0.233542657,0.268911965,-0.05,0.068524889
0.233533374,0.268955743,-0.05,0.068523194
0.233524086,0.268999564,-0.05,0.068521498
0.233514794,0.26904343,-0.05,0.068519801
0.233505497,0.26908734,-0.05,0.068518104
0.233496195,0.269131293,-0.05,0.068516405
0.233486889,0.269175291,-0.05,0.068514706
0.233477578,0.269219334,-0.05,0.068513006
0.233468262,0.26926342,-0.05,0.068511305
0.233458942,0.26930755,-0.05,0.068509603
0.233449617,0.269351725,-0.05,0.0685079
0.233440288,0.269395944,-0.05,0.068506197
0.233430954,0.269440207,-0.05,0.068504492
0.233421616,0.269484514,-0.05,0.068502787
0.233412273,0.269528865,-0.05,0.068501081
0.233402925,0.269573261,-0.05,0.068499374
0.233393574,0.2696177,-0.05,0.068497667
0.233384217,0.269662184,-0.05,0.068495958
0.233374857,0.269706712,-0.05,0.068494249
0.233365491,0.269751284,-0.05,0.068492539
0.233356122,0.2697959,-0.05,0.068490828
0.233346748,0.269840561,-0.05,0.068489116
0.233337369,0.269885265,-0.05,0.068487404
0.233327986,0.269930014,-0.05,0.06848569
0.233318599,0.269974807,-0.05,0.068483976
0.233309208,0.270019645,-0.05,0.068482261
0.233299812,0.270064526,-0.05,0.068480546
0.233290412,0.270109451,-0.05,0.068478829
0.233281007,0.270154421,-0.05,0.068477112
0.233271598,0.270199435,-0.05,0.068475394
0.233262185,0.270244493,-0.05,0.068473675
0.233252768,0.270289596,-0.05,0.068471955
0.233243346,0.270334742,-0.05,0.068470235
0.23323392,0.270379933,-0.05,0.068468514
0.23322449,0.270425168,-0.05,0.068466792
0.233215056,0.270470447,-0.05,0.068465069
0.233205617,0.27051577,-0.05,0.068463346
0.233196174,0.270561138,-0.05,0.068461621
0.233186727,0.270606549,-0.05,0.068459896
0.233177276,0.270652005,-0.05,0.068458171
0.233167821,0.270697505,-0.05,0.068456444
0.233158362,0.270743049,-0.05,0.068454717
0.233148898,0.270788638,-0.05,0.068452989
0.23313943,0.27083427,-0.05,0.06845126
0.233129959,0.270879947,-0.05,0.06844953
0.233120483,0.270925668,-0.05,0.0684478
0.233111003,0.270971433,-0.05,0.068446069
0.233101519,0.271017242,-0.05,0.068444337
0.233092031,0.271063096,-0.05,0.068442605
0.233082539,0.271108993,-0.05,0.068440872
0.233073043,0.271154935,-0.05,0.068439138
0.233063543,0.271200921,-0.05,0.068437403
0.233054038,0.271246951,-0.05,0.068435667
